,userId,movieId,rating,timestamp,rank_latest
31759,219,3256,3.0,1198782286,117.0
31760,219,3275,4.5,1195700497,161.0
31761,219,3300,4.0,1195349316,182.0
31762,219,3328,3.5,1195944642,141.0
31763,219,3421,2.5,1194686229,407.0
31764,219,3438,4.5,1195699995,166.0
31765,219,3440,2.5,1194740448,327.0
31766,219,3452,2.0,1195944434,150.0
31767,219,3481,3.0,1194686207,410.0
31768,219,3510,1.0,1194680738,516.0
31769,219,3535,4.5,1195349022,202.0
31770,219,3552,3.5,1194827084,303.0
31771,219,3578,4.5,1194932059,267.0
31772,219,3593,0.5,1195944566,147.0
31773,219,3617,2.5,1195349155,190.0
31774,219,3623,1.0,1194681097,493.0
31775,219,3671,3.5,1194686234,406.0
31776,219,3717,2.5,1194740673,315.0
31777,219,3745,3.0,1194740235,340.0
31778,219,3752,2.5,1195348983,206.0
31779,219,3755,2.5,1194680692,521.0
31780,219,3785,2.0,1195334999,213.0
31781,219,3793,3.0,1194931897,287.0
31782,219,3826,3.5,1195349035,200.0
31783,219,3868,3.5,1194681462,467.0
31784,219,3911,4.0,1194687921,362.0
31785,219,3916,3.0,1194681457,468.0
31786,219,3949,4.0,1194932359,231.0
31787,219,3972,4.0,1195945014,128.0
31788,219,3977,1.0,1194931828,298.0
31789,219,3979,1.5,1195944840,131.0
31790,219,3996,4.0,1194686169,413.0
31791,219,3999,2.0,1194740224,342.0
31792,219,4011,4.5,1194686022,440.0
31793,219,4022,3.5,1194827019,308.0
31794,219,4025,0.5,1194827079,304.0
31795,219,4052,3.5,1198782700,104.0
31796,219,4226,5.0,1194685887,461.0
31797,219,4238,3.0,1195944582,145.0
31798,219,4247,1.0,1194740419,328.0
31799,219,4262,2.5,1214043488,32.0
31800,219,4270,2.5,1194740212,344.0
31801,219,4299,2.0,1195349158,189.0
31802,219,4306,4.5,1194931848,294.0
31803,219,4310,1.0,1200978053,55.0
31804,219,4327,3.0,1194686092,427.0
31805,219,4343,3.5,1195699215,170.0
31806,219,4344,2.5,1195349117,195.0
31807,219,4369,2.5,1194740217,343.0
31808,219,4388,0.5,1194740202,345.0
31809,219,4446,4.0,1195349122,194.0
31810,219,4448,4.0,1198782464,111.0
31811,219,4623,4.0,1195700021,165.0
31812,219,4638,2.0,1195348999,204.0
31813,219,4643,2.5,1194932356,232.0
31814,219,4649,4.0,1198782921,95.0
31815,219,4701,2.5,1194681445,470.0
31816,219,4734,2.5,1194681450,469.0
31818,219,4776,3.5,1195334991,214.0
31819,219,4816,4.5,1195334982,215.0
31820,219,4848,4.0,1195259209,225.0
31821,219,4876,1.5,1198782654,105.0
31822,219,4878,3.5,1194686066,432.0
31823,219,4886,3.5,1214043303,38.0
31824,219,4887,0.5,1195944988,130.0
31825,219,4890,1.0,1198814589,84.0
31826,219,4896,2.5,1194931846,295.0
31827,219,4901,4.0,1194740190,346.0
31828,219,4963,5.0,1194686334,395.0
31829,219,4975,3.5,1194932343,235.0
31830,219,4993,3.5,1194681037,504.0
31831,219,4995,4.0,1217436309,23.0
31832,219,5010,3.0,1194932188,257.0
31833,219,5025,1.0,1195944781,136.0
31834,219,5047,3.0,1198782908,96.0
31835,219,5064,3.5,1195349138,192.0
31836,219,5110,4.5,1195945024,127.0
31837,219,5151,3.5,1195945043,126.0
31838,219,5159,1.5,1198782904,97.0
31839,219,5219,3.0,1194740229,341.0
31840,219,5266,3.5,1200978030,59.0
31841,219,5267,2.0,1195944722,139.0
31842,219,5291,3.5,1194688041,360.0
31843,219,5349,3.5,1194740109,354.0
31844,219,5378,2.0,1194681089,494.0
31845,219,5388,2.5,1200978016,60.0
31846,219,5400,2.0,1194681394,474.0
31847,219,5418,4.5,1194686725,376.0
31848,219,5445,3.5,1194740102,355.0
31849,219,5459,2.5,1194932454,230.0
31850,219,5463,1.5,1194740407,329.0
31851,219,5481,3.0,1194932298,242.0
31852,219,5507,2.0,1195349150,191.0
31853,219,5574,3.0,1195944614,143.0
31854,219,5621,1.0,1194740396,330.0
31855,219,5679,2.5,1194932199,256.0
31856,219,5816,2.5,1194931895,288.0
31857,219,5872,2.5,1194681399,473.0
31858,219,5903,3.5,1200552448,69.0
31859,219,5952,3.5,1194681162,481.0
31860,219,5989,3.5,1194686282,401.0
31861,219,6156,3.0,1195927600,154.0
31862,219,6157,1.5,1195349012,203.0
31863,219,6188,2.5,1198814579,85.0
31864,219,6281,2.5,1195335045,209.0
31865,219,6283,3.5,1194686321,397.0
31866,219,6287,2.5,1195699035,176.0
31867,219,6294,1.5,1198814706,79.0
31868,219,6333,3.0,1194686356,391.0
31869,219,6365,3.0,1194681079,496.0
31870,219,6373,3.0,1194932348,234.0
31871,219,6377,3.5,1194686087,428.0
31872,219,6378,4.0,1194932010,272.0
31873,219,6383,1.5,1195927610,153.0
31874,219,6482,0.5,1198782879,98.0
31875,219,6537,3.5,1194932257,246.0
31876,219,6539,4.5,1194686217,409.0
31877,219,6541,1.5,1194681389,475.0
31878,219,6548,4.0,1195700672,159.0
31879,219,6595,2.5,1195927393,157.0
31880,219,6618,3.5,1195927752,152.0
31881,219,6711,4.5,1194932034,271.0
31882,219,6721,2.5,1214043809,27.0
31883,219,6754,2.5,1195349338,180.0
31884,219,6863,2.5,1194932057,268.0
31885,219,6874,4.5,1194686182,411.0
31886,219,6879,3.0,1194740384,331.0
31887,219,6893,2.5,1195700493,162.0
31888,219,6934,2.5,1194932048,269.0
31889,219,6957,3.5,1194681407,472.0
31890,219,6979,2.0,1200978833,54.0
31891,219,7022,5.0,1194686034,438.0
31892,219,7090,4.5,1194686144,418.0
31893,219,7143,4.0,1194931956,280.0
31894,219,7147,2.5,1196497867,124.0
31895,219,7153,3.5,1194686077,430.0
31896,219,7163,2.5,1195700669,160.0
31897,219,7263,2.0,1195944595,144.0
31898,219,7319,1.5,1198783202,87.0
31899,219,7361,4.5,1194686824,369.0
31900,219,7367,3.0,1195944548,149.0
31901,219,7373,3.0,1195335001,212.0
31902,219,7438,4.0,1194686149,417.0
31903,219,7458,3.0,1195335061,208.0
31904,219,7802,4.5,1194687883,363.0
31905,219,8228,4.0,1198814690,80.0
31906,219,8360,4.0,1194931885,290.0
31907,219,8361,2.0,1195334969,216.0
31908,219,8368,2.5,1194686329,396.0
31909,219,8371,0.5,1195699587,168.0
31910,219,8528,4.0,1194740841,311.0
31911,219,8636,3.5,1194931903,285.0
31912,219,8641,4.5,1195349111,196.0
31913,219,8644,3.5,1194932075,264.0
31914,219,8665,4.5,1194931817,299.0
31915,219,8781,2.5,1195699197,173.0
31916,219,8784,3.5,1194681374,478.0
31917,219,8798,2.0,1194686362,390.0
31918,219,8807,4.0,1195699544,169.0
31919,219,8810,1.0,1194740368,332.0
31920,219,8865,2.0,1198782623,106.0
31921,219,8874,4.5,1194681379,477.0
31922,219,8880,2.5,1194740363,333.0
31923,219,8917,4.0,1194740836,312.0
31924,219,8957,3.0,1194681412,471.0
31925,219,8961,4.0,1194685997,445.0
31926,219,8972,3.5,1195349136,193.0
31927,219,8983,3.5,1194686380,388.0
31928,219,8984,3.0,1195259227,222.0
31929,219,27611,4.0,1237238946,9.0
31930,219,27660,4.0,1195349051,199.0
31931,219,27773,5.0,1195349186,187.0
31932,219,27831,4.0,1194686244,404.0
31933,219,27904,3.0,1195349329,181.0
31934,219,30707,2.5,1194686154,416.0
31935,219,30793,3.0,1194931999,274.0
31936,219,30810,3.0,1194680906,508.0
31937,219,30825,1.5,1198814683,81.0
31938,219,31221,0.5,1198782845,99.0
31939,219,31696,3.0,1195349262,184.0
31940,219,31878,4.0,1194686385,387.0
31941,219,32587,4.0,1194686059,433.0
31942,219,32598,0.5,1198782841,100.0
31943,219,33004,3.5,1194680886,510.0
31944,219,33166,3.5,1194740180,348.0
31945,219,33493,3.5,1214043434,33.0
31946,219,33646,3.0,1194740590,316.0
31947,219,33679,3.5,1194932211,253.0
31948,219,33794,4.5,1194685957,451.0
31949,219,34048,2.0,1194932220,252.0
31950,219,34150,2.0,1195699209,171.0
31951,219,34162,3.0,1200161367,71.0
31952,219,34319,3.5,1195335073,207.0
31953,219,34332,0.5,1194740575,318.0
31954,219,34338,4.5,1194740580,317.0
31955,219,34405,4.0,1194686129,420.0
31956,219,36708,3.5,1195944573,146.0
31957,219,37380,1.0,1194740570,319.0
31958,219,37386,1.5,1195927835,151.0
31959,219,37733,2.5,1194686441,382.0
31960,219,37830,4.0,1194740558,320.0
31961,219,38061,5.0,1194685937,454.0
31962,219,39183,2.5,1237239226,2.0
31963,219,39292,3.5,1195259204,226.0
31964,219,40815,2.5,1194686411,384.0
31965,219,40819,2.0,1194686097,426.0
31966,219,41566,2.5,1194931859,293.0
31967,219,41569,3.5,1194932289,243.0
31968,219,41716,4.0,1195944800,134.0
31969,219,43936,2.5,1195944752,137.0
31970,219,44191,4.5,1194681384,476.0
31971,219,44195,5.0,1194685984,447.0
31972,219,44199,4.0,1194686119,422.0
31973,219,44665,3.5,1194686159,415.0
31974,219,44761,4.5,1217436288,25.0
31975,219,45186,4.0,1195334954,218.0
31976,219,45447,2.5,1194740358,334.0
31977,219,45499,3.0,1194932160,261.0
31978,219,45666,1.0,1195944796,135.0
31979,219,45722,3.0,1194931841,296.0
31980,219,45728,4.0,1194686239,405.0
31981,219,46322,3.0,1194686249,403.0
31982,219,46335,2.0,1198783156,88.0
31983,219,46530,2.5,1194932267,245.0
31984,219,46723,3.0,1200977980,61.0
31985,219,46850,4.0,1194686007,443.0
31986,219,46965,4.0,1195699591,167.0
31987,219,46970,1.5,1198782616,107.0
31988,219,46976,1.0,1196497843,125.0
31989,219,47044,2.0,1195700138,164.0
31990,219,47610,3.0,1194686254,402.0
31991,219,47997,3.5,1195944676,140.0
31992,219,48385,3.0,1194740173,349.0
31993,219,48394,3.0,1194686071,431.0
31994,219,48516,4.5,1194686104,425.0
31995,219,48774,3.5,1194687818,366.0
31996,219,48780,4.5,1194685964,450.0
31997,219,49272,4.5,1194685952,452.0
31998,219,50794,2.0,1195927581,156.0
31999,219,50872,4.5,1199581551,72.0
32000,219,51255,5.0,1194686109,424.0
32001,219,51662,4.0,1194686398,386.0
32002,219,52281,4.5,1194685927,456.0
32003,219,52722,2.5,1194932462,228.0
32004,219,52973,3.5,1214043412,34.0
32005,219,53125,4.0,1194932248,247.0
32006,219,53322,4.0,1195334966,217.0
32007,219,53519,4.0,1206231845,48.0
32008,219,53894,4.0,1195349293,183.0
32009,219,53972,4.0,1194932332,238.0
32010,219,53996,4.0,1194932201,255.0
32011,219,54001,2.5,1194740550,321.0
32012,219,54259,4.5,1206231957,42.0
32013,219,54272,3.5,1194686341,394.0
32014,219,54286,4.0,1194685897,459.0
32015,219,54503,4.5,1194680984,506.0
32017,219,54995,4.5,1206231827,50.0
32018,219,54997,5.0,1198522564,122.0
32019,219,54999,1.5,1206231941,43.0
32021,219,55276,4.5,1214043547,30.0
32022,219,55290,4.0,1194680952,507.0
32024,219,55820,4.0,1214043387,35.0
32025,219,56156,2.5,1206231910,44.0
32026,219,56171,2.0,1206231900,45.0
32027,219,56174,3.0,1206231896,46.0
32028,219,56251,4.0,1217436415,20.0
32029,219,56367,4.5,1204006770,53.0
32030,219,56775,2.5,1206231866,47.0
32031,219,56788,4.5,1199216343,75.0
32032,219,57368,2.0,1206231842,49.0
32033,219,57669,4.5,1206231806,51.0
32034,219,58295,4.0,1206231764,52.0
32035,219,58559,5.0,1217436398,21.0
32036,219,58998,4.0,1214043854,26.0
32037,219,59315,5.0,1210724851,41.0
32038,219,59369,3.5,1237239024,5.0
32039,219,59615,3.5,1214043376,36.0
32040,219,60069,4.5,1217436486,18.0
32041,219,60072,3.0,1217436484,19.0
32042,219,60126,3.5,1217436492,17.0
32043,219,60684,4.5,1237238928,10.0
32045,219,61348,0.5,1221290084,14.0
32046,219,62336,4.0,1225036477,12.0
32047,219,62394,2.5,1225036460,13.0
32048,219,63082,5.0,1237238986,6.0
32049,219,64575,5.0,1237239091,3.0
32050,219,64620,4.0,1237238981,7.0
32051,219,66297,4.0,1237239035,4.0
32052,220,1,5.0,1230055565,171.0
32053,220,6,3.5,1230061735,81.0
32054,220,10,4.0,1230055828,139.0
32055,220,32,4.5,1230055680,159.0
32056,220,34,4.5,1230055796,144.0
32057,220,47,3.0,1230055738,150.0
32058,220,50,5.0,1230054959,189.0
32059,220,150,5.0,1230055657,162.0
32060,220,165,4.0,1230328016,62.0
32061,220,208,0.5,1230061437,104.0
32062,220,223,5.0,1230055143,182.0
32063,220,231,3.5,1230055806,143.0
32064,220,260,5.0,1230055647,164.0
32065,220,296,5.0,1230054991,186.0
32066,220,303,4.0,1241812878,25.0
32067,220,316,2.0,1230055774,147.0
32068,220,318,5.0,1230054966,188.0
32069,220,344,2.0,1230055709,153.0
32070,220,349,4.0,1230055783,146.0
32071,220,356,5.0,1230061657,89.0
32072,220,364,4.5,1230055763,149.0
32073,220,377,3.5,1230055705,154.0
32074,220,380,4.5,1230055682,158.0
32075,220,480,5.0,1230055651,163.0
32076,220,541,2.0,1230061795,77.0
32077,220,586,4.5,1230061714,84.0
32078,220,588,5.0,1230055690,157.0
32079,220,589,5.0,1230055442,176.0
32080,220,590,5.0,1230060212,124.0
32081,220,608,5.0,1230055695,156.0
32082,220,648,3.0,1230055720,152.0
32083,220,733,4.0,1230055810,142.0
32084,220,736,4.0,1230055768,148.0
32085,220,743,3.0,1230054632,203.0
32086,220,780,4.0,1230055664,161.0
32087,220,858,5.0,1230060343,111.0
32088,220,912,5.0,1230061664,88.0
32089,220,954,4.5,1230054684,199.0
32090,220,1036,5.0,1230055449,175.0
32091,220,1049,1.5,1230054699,197.0
32092,220,1089,3.5,1230061908,71.0
32093,220,1193,5.0,1230060289,115.0
32094,220,1196,5.0,1230055698,155.0
32095,220,1197,4.5,1230061146,110.0
32096,220,1198,5.0,1230055455,174.0
32097,220,1200,5.0,1230061519,99.0
32098,220,1206,5.0,1230061852,74.0
32099,220,1210,4.5,1230055670,160.0
32100,220,1213,5.0,1230061623,92.0
32101,220,1240,4.5,1230055431,177.0
32102,220,1258,2.0,1230062173,68.0
32103,220,1265,5.0,1230061458,101.0
32104,220,1270,5.0,1230055726,151.0
32105,220,1291,5.0,1230061726,83.0
32106,220,1387,5.0,1230328034,61.0
32107,220,1393,4.5,1230061691,86.0
32108,220,1429,3.5,1230055238,180.0
32109,220,1430,3.5,1232170291,51.0
32110,220,1517,3.5,1230061184,107.0
32111,220,1527,4.5,1230060317,113.0
32112,220,1580,5.0,1230055820,141.0
32113,220,1584,5.0,1230061667,87.0
32114,220,1589,3.5,1230054692,198.0
32115,220,1591,1.5,1230054714,196.0
32116,220,1704,4.5,1230061566,95.0
32117,220,1721,5.0,1230055822,140.0
32118,220,1722,3.5,1257738038,5.0
32119,220,1732,5.0,1230055095,185.0
32120,220,1917,4.0,1230061167,109.0
32121,220,2011,4.5,1230062146,70.0
32122,220,2012,4.5,1230061526,98.0
32123,220,2028,5.0,1230328050,60.0
32124,220,2078,3.0,1235449233,48.0
32125,220,2115,4.0,1230061548,97.0
32126,220,2174,3.5,1230083301,64.0
32127,220,2294,2.5,1230055596,165.0
32128,220,2300,4.0,1230054655,201.0
32129,220,2329,5.0,1230054954,190.0
32130,220,2355,4.0,1230055577,168.0
32131,220,2359,3.5,1230055275,179.0
32132,220,2427,0.5,1230054576,205.0
32133,220,2450,0.5,1230054776,194.0
32134,220,2502,5.0,1230061728,82.0
32135,220,2571,5.0,1230054916,192.0
32136,220,2628,3.5,1244606058,17.0
32137,220,2640,4.0,1230061837,76.0
32138,220,2683,3.5,1230060223,123.0
32139,220,2692,4.5,1230083274,65.0
32140,220,2700,5.0,1230061654,90.0
32141,220,2716,5.0,1230059742,136.0
32142,220,2762,5.0,1230055786,145.0
32143,220,2791,4.5,1230061743,80.0
32144,220,2795,4.0,1230054675,200.0
32145,220,2947,4.0,1257736388,7.0
32146,220,2959,1.5,1230054933,191.0
32147,220,2985,4.0,1241227389,35.0
32148,220,2997,5.0,1241812772,30.0
32149,220,3034,5.0,1230751214,55.0
32150,220,3114,5.0,1230055575,169.0
32151,220,3147,4.0,1230061554,96.0
32152,220,3159,4.0,1238532906,40.0
32153,220,3421,4.5,1230069662,66.0
32154,220,3510,4.0,1230054596,204.0
32155,220,3555,4.0,1230054638,202.0
32156,220,3671,4.5,1230055298,178.0
32157,220,3751,3.5,1230061175,108.0
32158,220,3753,4.5,1241812861,27.0
32159,220,3793,5.0,1230061577,93.0
32160,220,3948,4.5,1230061575,94.0
32161,220,3994,3.5,1230061848,75.0
32162,220,3996,4.5,1230060063,134.0
32163,220,4011,4.0,1230062150,69.0
32164,220,4022,4.0,1230060233,122.0
32165,220,4027,5.0,1230060173,126.0
32166,220,4219,3.0,1230327809,63.0
32167,220,4226,5.0,1230054980,187.0
32168,220,4306,5.0,1230060118,131.0
32169,220,4499,4.0,1230054768,195.0
32170,220,4545,4.5,1244152229,19.0
32171,220,4623,4.5,1241812870,26.0
32172,220,4886,4.0,1230055556,173.0
32173,220,4896,5.0,1230060329,112.0
32174,220,4954,4.5,1230055125,184.0
32175,220,4979,2.0,1230061704,85.0
32176,220,5218,5.0,1230751297,53.0
32177,220,5349,4.5,1230059732,137.0
32178,220,5378,4.0,1230060158,127.0
32179,220,5418,4.0,1230060242,121.0
32180,220,5464,4.5,1241227503,34.0
32181,220,5502,1.0,1230061876,73.0
32182,220,5796,2.0,1241230229,32.0
32183,220,5816,4.5,1230061193,106.0
32184,220,5872,1.0,1241230262,31.0
32185,220,5952,4.5,1230059774,135.0
32186,220,5989,4.0,1230060280,117.0
32187,220,6333,5.0,1230060111,132.0
32188,220,6365,4.5,1230061442,103.0
32189,220,6377,5.0,1230055562,172.0
32190,220,6537,3.5,1246133514,13.0
32191,220,6539,5.0,1230055569,170.0
32192,220,6874,4.5,1244606128,16.0
32193,220,6934,4.0,1230061447,102.0
32194,220,7147,5.0,1230061753,79.0
32195,220,7153,4.5,1230060282,116.0
32196,220,7164,1.0,1230751066,56.0
32197,220,7438,4.0,1230061392,105.0
32198,220,7439,3.0,1243884382,20.0
32199,220,7569,3.5,1257736402,6.0
32200,220,8360,5.0,1230751236,54.0
32201,220,8368,4.5,1230061640,91.0
32202,220,8464,4.0,1241812921,24.0
32203,220,8636,4.5,1230060134,129.0
32204,220,8644,4.0,1237947739,43.0
32205,220,8665,4.0,1230060248,120.0
32206,220,8910,4.0,1241812782,29.0
32207,220,8961,4.5,1259074255,4.0
32208,220,30793,3.0,1230062185,67.0
32209,220,33493,4.0,1230060121,130.0
32210,220,33794,4.5,1230060077,133.0
32211,220,39183,2.5,1266566484,2.0
32212,220,40815,4.0,1230061757,78.0
32213,220,45499,4.0,1241812849,28.0
32214,220,45517,5.0,1230055580,167.0
32215,220,45722,4.0,1230060148,128.0
32216,220,48385,4.0,1230060301,114.0
32217,220,48774,5.0,1236500511,46.0
32218,220,49272,4.0,1230060209,125.0
32219,220,50872,4.5,1230054818,193.0
32220,220,51662,4.5,1230060255,119.0
32221,220,53464,2.0,1243882441,22.0
32222,220,53996,3.5,1257736345,8.0
32223,220,54272,4.0,1230061487,100.0
32224,220,55363,5.0,1246644370,11.0
32225,220,55820,4.5,1230060264,118.0
32226,220,56367,2.5,1230055132,183.0
32227,220,57368,4.0,1238532883,41.0
32228,220,58025,4.0,1237947711,44.0
32229,220,58299,3.0,1236501771,45.0
32230,220,58559,5.0,1230750604,58.0
32231,220,59258,4.5,1230771803,52.0
32232,220,59315,4.5,1230750719,57.0
32233,220,59615,4.0,1230061886,72.0
32234,220,59784,3.5,1230059701,138.0
32235,220,60040,3.0,1243882423,23.0
32236,220,60069,5.0,1230055590,166.0
32237,220,60072,2.0,1230055193,181.0
32238,220,60684,2.5,1259074273,3.0
32239,220,60937,2.5,1230670503,59.0
32240,220,61024,3.0,1237947806,42.0
32241,220,61160,3.0,1244606048,18.0
32242,220,62155,3.5,1235455496,47.0
32244,220,62374,4.0,1235449030,50.0
32245,220,62434,3.5,1245819322,15.0
32247,220,62999,3.0,1235449125,49.0
32248,220,63113,3.5,1241227967,33.0
32249,220,63540,2.0,1240436773,37.0
32250,220,63992,3.0,1239397515,38.0
32251,220,64231,3.5,1243884376,21.0
32252,220,64839,3.0,1240930992,36.0
32253,220,64983,3.5,1245819417,14.0
32254,220,66934,3.0,1238556822,39.0
32255,220,68358,5.0,1246137908,12.0
32256,220,68791,3.5,1246644414,10.0
32257,220,69526,3.0,1257736341,9.0
32258,220,71264,2.0,1266566571,1.0
32259,221,2,3.5,1111177796,264.0
32260,221,29,4.5,1119984574,23.0
32261,221,32,5.0,1111177792,265.0
32262,221,50,4.5,1118246575,164.0
32263,221,58,4.5,1111176234,299.0
32264,221,101,4.5,1111178274,188.0
32265,221,104,2.5,1111176006,302.0
32266,221,111,5.0,1118246754,135.0
32267,221,141,4.5,1111177799,263.0
32268,221,154,4.0,1111178266,189.0
32269,221,162,4.5,1119984613,16.0
32270,221,215,4.5,1111178241,191.0
32271,221,296,5.0,1118246719,141.0
32272,221,318,4.0,1111176249,296.0
32273,221,348,4.5,1111178251,190.0
32274,221,356,3.5,1118247082,100.0
32275,221,410,2.0,1111175940,316.0
32276,221,431,4.5,1111178227,193.0
32277,221,446,4.5,1111178224,194.0
32278,221,456,4.5,1119984246,62.0
32279,221,480,3.0,1118247087,99.0
32280,221,492,4.5,1111178234,192.0
32281,221,509,3.5,1111175961,312.0
32282,221,520,2.5,1111176244,297.0
32283,221,527,3.0,1118246687,148.0
32284,221,541,5.0,1118246781,133.0
32285,221,551,4.5,1111176265,292.0
32286,221,553,3.0,1111176010,301.0
32287,221,589,4.5,1118247104,97.0
32288,221,590,3.5,1118247093,98.0
32289,221,593,4.0,1111176258,294.0
32290,221,608,5.0,1118246717,142.0
32291,221,750,4.5,1118246604,161.0
32292,221,778,4.5,1119984369,51.0
32293,221,780,2.0,1118247109,96.0
32294,221,800,4.5,1119984592,20.0
32295,221,858,4.5,1111177420,272.0
32296,221,898,3.5,1119984481,40.0
32297,221,903,5.0,1111178200,198.0
32298,221,904,4.5,1118246670,151.0
32299,221,905,4.5,1111178214,195.0
32300,221,908,5.0,1118246696,146.0
32301,221,910,4.0,1119984151,75.0
32302,221,912,5.0,1118246723,140.0
32303,221,913,4.5,1119983933,93.0
32304,221,922,5.0,1118246926,107.0
32305,221,923,4.5,1118246740,138.0
32306,221,926,5.0,1111178208,196.0
32307,221,928,4.5,1111178196,199.0
32308,221,930,4.0,1119984072,83.0
32309,221,950,4.5,1119984208,68.0
32310,221,951,4.0,1119984274,60.0
32311,221,953,5.0,1111178205,197.0
32312,221,965,4.5,1111178184,201.0
32313,221,994,3.5,1119984623,14.0
32314,221,1041,5.0,1111178190,200.0
32315,221,1077,4.0,1111178176,203.0
32316,221,1079,5.0,1119984605,18.0
32317,221,1080,4.5,1111178181,202.0
32318,221,1086,4.5,1118246968,102.0
32319,221,1088,3.0,1111178147,211.0
32320,221,1089,4.5,1111177438,269.0
32321,221,1090,4.5,1111178155,208.0
32322,221,1092,3.5,1111178161,206.0
32323,221,1101,2.5,1111177417,273.0
32324,221,1103,4.0,1111178164,205.0
32325,221,1104,5.0,1111176441,284.0
32326,221,1125,4.0,1111176433,285.0
32327,221,1136,4.0,1111176272,290.0
32328,221,1172,4.0,1119984378,49.0
32329,221,1186,4.5,1111178153,209.0
32330,221,1189,4.5,1119984353,52.0
32331,221,1193,5.0,1111176238,298.0
32332,221,1197,4.5,1118246789,131.0
32333,221,1198,3.5,1118246614,160.0
32334,221,1199,5.0,1119984630,13.0
32335,221,1200,5.0,1119984398,48.0
32336,221,1201,4.0,1111176269,291.0
32337,221,1203,4.5,1118246632,158.0
32338,221,1204,3.5,1119983987,88.0
32339,221,1206,4.5,1119984296,57.0
32340,221,1207,5.0,1111178168,204.0
32341,221,1208,5.0,1111175995,304.0
32342,221,1212,5.0,1111178150,210.0
32343,221,1213,4.5,1111175957,313.0
32344,221,1214,5.0,1118246884,114.0
32345,221,1219,4.5,1119983925,94.0
32346,221,1220,4.5,1111175999,303.0
32347,221,1222,4.5,1118246751,136.0
32348,221,1224,5.0,1111178158,207.0
32349,221,1225,5.0,1118246793,130.0
32350,221,1233,4.0,1118246878,115.0
32351,221,1234,3.5,1118246800,129.0
32352,221,1244,4.5,1119984488,38.0
32353,221,1245,5.0,1119984167,72.0
32354,221,1247,4.5,1111177442,268.0
32355,221,1250,3.5,1119983945,92.0
32356,221,1252,4.0,1118246714,143.0
32357,221,1254,4.5,1119984053,84.0
32358,221,1258,5.0,1118246892,113.0
32359,221,1259,5.0,1118246845,122.0
32360,221,1260,4.5,1119984162,73.0
32361,221,1263,5.0,1119984321,56.0
32362,221,1265,4.0,1111177450,266.0
32363,221,1266,4.5,1118246813,126.0
32364,221,1267,4.0,1111176429,286.0
32365,221,1269,4.5,1119984601,19.0
32366,221,1276,4.5,1111178126,215.0
32367,221,1278,5.0,1118246858,119.0
32368,221,1283,4.5,1119984206,69.0
32369,221,1284,4.5,1111178130,214.0
32370,221,1287,4.0,1111178141,212.0
32371,221,1288,4.5,1119984109,79.0
32372,221,1292,4.5,1119984549,26.0
32373,221,1293,4.0,1119984329,55.0
32374,221,1299,5.0,1119984145,76.0
32375,221,1304,3.5,1118246865,118.0
32376,221,1307,3.5,1111175967,310.0
32377,221,1321,4.0,1111176422,287.0
32378,221,1356,3.5,1111177434,270.0
32379,221,1358,3.5,1119984218,66.0
32380,221,1374,3.5,1111177429,271.0
32381,221,1375,4.0,1111178133,213.0
32382,221,1387,4.0,1119984484,39.0
32383,221,1391,4.0,1111177447,267.0
32384,221,1394,5.0,1119984542,28.0
32385,221,1449,5.0,1119984570,24.0
32386,221,1466,4.0,1119984539,29.0
32387,221,1584,3.5,1111175975,309.0
32388,221,1610,3.0,1111175981,307.0
32389,221,1617,5.0,1118246683,149.0
32390,221,1663,3.5,1111178096,217.0
32391,221,1673,4.5,1111178076,221.0
32392,221,1674,4.0,1111178079,220.0
32393,221,1711,5.0,1111178087,218.0
32394,221,1721,3.0,1111177393,276.0
32395,221,1834,4.5,1111178081,219.0
32396,221,1914,4.0,1111178102,216.0
32397,221,1923,4.0,1111175985,306.0
32398,221,1927,5.0,1119984172,71.0
32399,221,1944,4.5,1111178029,227.0
32400,221,1945,4.5,1118246917,109.0
32401,221,1953,3.0,1118246914,110.0
32402,221,1959,3.5,1111178040,224.0
32403,221,1961,3.0,1111175964,311.0
32404,221,1997,4.0,1111178036,225.0
32405,221,2000,3.0,1111178048,222.0
32406,221,2009,4.0,1111178033,226.0
32407,221,2019,5.0,1118246666,152.0
32408,221,2023,4.0,1111178043,223.0
32409,221,2110,3.0,1111176285,289.0
32410,221,2132,5.0,1111176307,288.0
32411,221,2176,4.0,1119984516,33.0
32412,221,2186,4.0,1118246901,111.0
32413,221,2248,4.0,1118246971,101.0
32414,221,2289,5.0,1119984443,42.0
32415,221,2300,4.5,1111178018,229.0
32416,221,2301,4.5,1111178023,228.0
32417,221,2321,4.5,1111178002,232.0
32418,221,2336,4.0,1119984577,22.0
32419,221,2352,4.0,1111178005,231.0
32420,221,2375,2.5,1111178009,230.0
32421,221,2420,4.5,1111178575,166.0
32422,221,2469,4.5,1111177992,234.0
32423,221,2478,3.5,1111177984,236.0
32424,221,2502,4.0,1119984493,37.0
32425,221,2571,2.0,1119984438,43.0
32426,221,2599,5.0,1119984609,17.0
32427,221,2683,0.5,1111175943,315.0
32428,221,2686,4.0,1111177996,233.0
32429,221,2692,4.0,1111176261,293.0
32430,221,2702,4.5,1111177988,235.0
32431,221,2710,3.5,1111177400,275.0
32432,221,2762,3.5,1118246895,112.0
32433,221,2804,3.5,1119984123,78.0
32434,221,2858,5.0,1118246707,144.0
32435,221,2871,4.5,1119984411,47.0
